date,value,ma_short,ma_long
2014-01-02,69.955,69.955,69.955
2014-01-03,87.58,78.7675,78.7675
2014-01-04,,78.7675,78.7675
2014-01-05,,78.7675,78.7675
2014-01-06,87.79,81.77499999999999,81.77499999999999
2014-01-07,52.93,76.10000000000001,74.56375
2014-01-08,88.42,76.38000000000001,77.33500000000001
2014-01-09,86.0,78.785,78.77916666666667
2014-01-10,53.57,73.742,75.17785714285715
2014-01-11,,70.23,75.17785714285715
2014-01-12,,75.99666666666668,75.17785714285715
2014-01-13,53.22,64.26333333333334,72.433125
2014-01-14,86.45,64.41333333333334,73.99055555555555
2014-01-15,87.08,75.58333333333333,75.2995
2014-01-16,153.75,95.125,82.43136363636364
2014-01-17,53.84,86.86800000000001,80.04875
2014-01-18,,95.28,80.04875
2014-01-19,,98.22333333333334,80.04875
2014-01-20,,103.79500000000002,80.04875
2014-01-21,54.42,54.13,78.0773076923077
2014-01-22,92.24,73.33,79.08892857142857
2014-01-23,53.77,66.81,77.93285714285716
2014-01-24,53.7,63.5325,75.51285714285714
2014-01-25,,63.5325,75.51285714285714
2014-01-26,,66.57,75.51285714285714
2014-01-27,89.37,65.61333333333333,75.62571428571428
2014-01-28,74.26,72.44333333333333,77.14928571428571
2014-01-29,73.71,79.11333333333333,76.09857142857142
2014-01-30,55.14,73.12,73.89428571428572
2014-01-31,74.69,73.434,75.40285714285714
2014-02-01,,69.45,75.40285714285714
2014-02-02,,67.84666666666668,75.40285714285714
2014-02-03,54.8,61.54333333333333,75.51571428571428
2014-02-04,55.38,61.623333333333335,73.29642857142856
2014-02-05,55.78,55.32,71.06071428571428
2014-02-06,56.48,55.61,64.11285714285715
2014-02-07,94.25,63.338,66.99928571428572
2014-02-08,,65.4725,66.99928571428572
2014-02-09,,68.83666666666666,66.99928571428572
2014-02-10,94.43,81.72,68.828
2014-02-11,58.03,82.23666666666666,69.06866666666666
2014-02-12,58.21,70.22333333333334,66.8
2014-02-13,95.64,76.5775,69.59133333333334
2014-02-14,58.58,72.978,69.91666666666667
2014-02-15,,67.615,69.91666666666667
2014-02-16,,70.80999999999999,69.91666666666667
2014-02-17,,77.10999999999999,68.52714285714286
2014-02-18,59.0,58.79,67.43714285714286
2014-02-19,100.01,79.505,69.3157142857143
2014-02-20,100.03,86.34666666666668,72.52214285714285
2014-02-21,100.81,89.9625,74.38785714285714
2014-02-22,,89.9625,74.38785714285714
2014-02-23,,100.28333333333335,74.38785714285714
2014-02-24,101.79,100.87666666666667,77.74428571428572
2014-02-25,101.25,101.28333333333335,81.02071428571428
2014-02-26,100.08,101.04,84.18499999999999
2014-02-27,101.16,101.07,87.37642857142858
2014-02-28,102.29,101.314,87.95071428571428
2014-03-01,,101.195,87.95071428571428
2014-03-02,,101.17666666666666,87.95071428571428
2014-03-03,100.72,101.38999999999999,88.39999999999999
2014-03-04,101.97,101.66000000000001,91.53857142857143
2014-03-05,100.4,101.03000000000002,94.55214285714285
2014-03-06,100.18,100.8175,94.87642857142858
2014-03-07,100.65,100.784,97.88142857142859
2014-03-08,,100.80000000000001,97.88142857142859
2014-03-09,,100.41000000000001,97.88142857142859
2014-03-10,101.8,100.87666666666667,98.14266666666667
2014-03-11,100.66,101.03666666666668,100.92000000000002
2014-03-12,100.76,101.07333333333334,100.97
2014-03-13,57.9,90.28,98.16133333333332
2014-03-14,102.35,92.694,98.264
2014-03-15,,90.4175,98.264
2014-03-16,,87.00333333333334,98.264
2014-03-17,103.01,87.75333333333333,98.34533333333334
2014-03-18,104.3,103.21999999999998,98.54866666666666
2014-03-19,103.14,103.48333333333333,98.75266666666668
2014-03-20,103.4,103.4625,98.902
2014-03-21,103.29,103.428,98.96866666666666
2014-03-22,,103.5325,98.96866666666666
2014-03-23,,103.27666666666666,98.96866666666666
2014-03-24,102.48,103.05666666666667,99.086
2014-03-25,57.83,87.86666666666667,96.14333333333335
2014-03-26,95.29,85.2,95.80266666666667
2014-03-27,96.84,88.11,95.58
2014-03-28,57.39,81.96600000000001,92.696
2014-03-29,,76.8375,92.696
2014-03-30,,83.17333333333335,92.696
2014-03-31,96.97,83.73333333333333,92.37400000000001
2014-04-01,98.65,84.33666666666667,92.24
2014-04-02,59.22,84.94666666666667,89.47066666666666
2014-04-03,74.92,82.44,90.60533333333335
2014-04-04,73.28,80.608,88.66733333333333
2014-04-05,,76.51750000000001,88.66733333333333
2014-04-06,,69.14,88.66733333333333
2014-04-07,101.41,83.20333333333333,88.56066666666668
2014-04-08,72.77,82.48666666666666,86.45866666666667
2014-04-09,104.84,93.00666666666666,86.57199999999999
2014-04-10,102.51,95.38250000000001,86.51266666666668
2014-04-11,164.82,109.27000000000001,90.61466666666666
2014-04-12,,111.235,90.61466666666666
2014-04-13,,124.05666666666667,90.61466666666666
2014-04-14,72.24,113.19000000000001,88.59866666666667
2014-04-15,102.87,113.31,91.60133333333333
2014-04-16,103.57,92.89333333333333,92.15333333333334
2014-04-17,104.72,95.85,92.67866666666667
2014-04-18,,95.85,95.19928571428571
2014-04-19,,103.71999999999998,95.19928571428571
2014-04-20,,104.14499999999998,95.19928571428571
2014-04-21,71.33,88.025,93.36785714285713
2014-04-22,70.96,71.145,91.39
2014-04-23,105.58,82.62333333333333,94.70142857142856
2014-04-24,71.43,79.825,94.45214285714285
2014-04-25,105.25,84.91,96.73571428571428
2014-04-26,,88.305,96.73571428571428
2014-04-27,,94.08666666666666,96.73571428571428
2014-04-28,70.59,82.42333333333333,94.5342857142857
2014-04-29,108.42,94.75333333333333,97.08071428571428
2014-04-30,66.58,81.86333333333333,94.34785714285714
2014-05-01,174.69,105.07,99.50357142857142
2014-05-02,109.84,106.024,95.57642857142858
2014-05-03,,114.88250000000001,95.57642857142858
2014-05-04,,117.03666666666668,95.57642857142858
2014-05-05,66.83,117.12,95.19000000000001
2014-05-06,108.24,94.96999999999998,95.57357142857143
2014-05-07,108.73,94.60000000000001,95.94214285714285
2014-05-08,67.04,87.71000000000001,93.25071428571428
2014-05-09,105.04,91.176,94.03666666666666
2014-05-10,,97.2625,94.03666666666666
2014-05-11,,93.60333333333334,94.03666666666666
2014-05-12,105.13,92.40333333333332,96.29
2014-05-13,68.43,92.86666666666667,96.12133333333333
2014-05-14,68.41,80.65666666666665,93.64333333333335
2014-05-15,103.11,86.27,95.75533333333333
2014-05-16,68.72,82.75999999999999,93.32
2014-05-17,,77.16749999999999,93.32
2014-05-18,,80.07999999999998,93.32
2014-05-19,103.07,91.63333333333333,95.48533333333334
2014-05-20,69.14,80.31,92.86666666666666
2014-05-21,104.19,92.13333333333333,95.37400000000001
2014-05-22,70.25,86.6625,88.41133333333333
2014-05-23,70.14,83.35799999999999,85.76466666666666
2014-05-24,,78.42999999999999,85.76466666666666
2014-05-25,,81.52666666666666,85.76466666666666
2014-05-26,,70.195,87.11714285714285
2014-05-27,70.65,70.39500000000001,84.43214285714285
2014-05-28,71.09,70.87,81.74357142857141
2014-05-29,71.06,70.93333333333334,82.0307142857143
2014-05-30,71.47,71.0675,79.63285714285715
2014-05-31,,71.0675,79.63285714285715
2014-06-01,,71.20666666666666,79.63285714285715
2014-06-02,70.04,70.85666666666667,77.12642857142858
2014-06-03,106.2,82.57000000000001,79.82428571428571
2014-06-04,70.49,82.24333333333334,79.97285714285715
2014-06-05,106.56,88.3225,80.2192857142857
2014-06-06,71.38,84.934,80.40928571428572
2014-06-07,,88.6575,80.40928571428572
2014-06-08,,82.81,80.40928571428572
2014-06-09,104.73,94.22333333333331,80.52785714285714
2014-06-10,71.65,82.58666666666666,80.70714285714284
2014-06-11,102.85,93.07666666666667,80.61142857142859
2014-06-12,71.57,87.69999999999999,80.7057142857143
2014-06-13,105.85,91.33,83.25642857142857
2014-06-14,,87.97999999999999,83.25642857142857
2014-06-15,,93.42333333333333,83.25642857142857
2014-06-16,70.74,82.71999999999998,82.422
2014-06-17,69.85,82.14666666666666,82.36866666666667
2014-06-18,68.29,69.62666666666667,82.182
2014-06-19,108.46,79.335,84.67533333333334
2014-06-20,183.78,100.224,92.16266666666667
2014-06-21,,107.595,92.16266666666667
2014-06-22,,120.17666666666668,92.16266666666667
2014-06-23,68.65,120.29666666666667,92.07
2014-06-24,68.48,106.97000000000001,89.55533333333332
2014-06-25,69.14,68.75666666666667,89.46533333333333
2014-06-26,68.84,68.7775,86.95066666666666
2014-06-27,107.02,76.426,89.32666666666665
2014-06-28,,78.37,89.32666666666665
2014-06-29,,81.66666666666667,89.32666666666665
2014-06-30,69.33,81.73,86.96666666666667
2014-07-01,106.76,94.37,89.30733333333335
2014-07-02,69.0075,81.69916666666667,87.05116666666666
2014-07-03,69.43,78.63187500000001,86.9085
2014-07-04,,78.63187500000001,85.55553571428572
2014-07-05,,81.7325,85.55553571428572
2014-07-06,,69.21875,85.55553571428572
2014-07-07,69.11,69.27000000000001,85.43910714285714
2014-07-08,67.62,68.36500000000001,85.27982142857142
2014-07-09,186.59,107.77333333333333,93.72982142857143
2014-07-10,67.705,97.75625,90.81875
2014-07-11,187.6,115.725,91.09160714285714
2014-07-12,,127.37875,91.09160714285714
2014-07-13,,147.29833333333332,91.09160714285714
2014-07-14,189.11,148.13833333333335,99.69589285714287
2014-07-15,68.07,148.26000000000002,99.66660714285715
2014-07-16,189.53,148.90333333333334,108.26589285714286
2014-07-17,65.6,128.0775,108.0344642857143
2014-07-18,191.1,140.682,114.04017857142857
2014-07-19,,128.575,114.04017857142857
2014-07-20,,148.7433333333333,114.04017857142857
2014-07-21,65.74,107.47999999999998,113.78374999999998
2014-07-22,191.33,149.39000000000001,119.82446428571428
2014-07-23,66.02,107.69666666666667,119.61107142857144
2014-07-24,66.52,97.4025,119.40321428571428
2014-07-25,190.78,116.07800000000002,124.16166666666666
2014-07-26,,128.66250000000002,124.16166666666666
2014-07-27,,107.77333333333335,124.16166666666666
2014-07-28,193.02,150.10666666666668,132.42233333333334
2014-07-29,67.28,150.36,132.39966666666666
2014-07-30,70.61,110.30333333333334,124.66766666666668
2014-07-31,189.57,130.12,132.792
2014-08-01,191.18,142.33200000000002,133.03066666666666
2014-08-02,,129.66000000000003,133.03066666666666
2014-08-03,,150.45333333333335,133.03066666666666
2014-08-04,71.01,150.58666666666667,125.15733333333334
2014-08-05,95.05,119.08,126.95599999999999
2014-08-06,70.5,78.85333333333334,119.02066666666666
2014-08-07,70.53,76.77250000000001,119.34933333333333
2014-08-08,71.4,75.69800000000001,111.36933333333334
2014-08-09,,76.87,111.36933333333334
2014-08-10,,70.81,111.36933333333334
2014-08-11,71.79,71.24000000000001,111.77266666666668
2014-08-12,71.695,71.62833333333333,103.797
2014-08-13,190.9,111.46166666666666,112.12233333333333
2014-08-14,72.82,101.80125000000001,112.54233333333333
2014-08-15,73.04,96.049,104.693
2014-08-16,,102.11375,104.693
2014-08-17,,112.25333333333333,104.693
2014-08-18,191.65,112.50333333333334,104.60166666666667
2014-08-19,74.2,112.96333333333335,105.06300000000002
2014-08-20,74.87,113.57333333333334,105.347
2014-08-21,193.47,133.5475,105.607
2014-08-22,191.81,145.2,105.64899999999999
2014-08-23,,133.5875,105.64899999999999
2014-08-24,,153.38333333333335,105.64899999999999
2014-08-25,191.69,192.32333333333335,113.69433333333333
2014-08-26,191.94,191.81333333333336,120.15366666666667
2014-08-27,192.96,192.1966666666667,128.31766666666667
2014-08-28,192.27,192.21500000000003,136.43366666666668
2014-08-29,193.45,192.46200000000002,144.5703333333333
2014-08-30,,192.65500000000003,144.5703333333333
2014-08-31,,192.89333333333335,144.5703333333333
2014-09-01,,192.86,149.76892857142857
2014-09-02,193.07,193.26000000000002,158.4385714285714
2014-09-03,193.99,193.53000000000003,158.65928571428572
2014-09-04,193.91,193.65666666666667,167.3085714285714
2014-09-05,195.51,194.12,176.05642857142857
2014-09-06,,194.12,176.05642857142857
2014-09-07,,194.47000000000003,176.05642857142857
2014-09-08,195.29,194.90333333333334,176.3164285714286
2014-09-09,194.41,195.07000000000002,184.90285714285713
2014-09-10,189.95,193.2166666666667,193.12285714285713
2014-09-11,189.36,192.25250000000003,192.82928571428573
2014-09-12,183.16,190.43400000000003,192.21142857142857
2014-09-13,,189.22000000000003,192.21142857142857
2014-09-14,,187.49,192.21142857142857
2014-09-15,73.39,148.63666666666668,183.76142857142858
2014-09-16,183.2,146.58333333333334,183.13714285714286
2014-09-17,183.34,146.64333333333335,182.45000000000002
2014-09-18,181.17,155.275,181.65714285714287
2014-09-19,182.67,160.754,180.88714285714283
2014-09-20,,182.595,180.88714285714283
2014-09-21,,182.39333333333335,180.88714285714283
2014-09-22,181.41,181.75,180.922
2014-09-23,71.95,145.34333333333333,172.84733333333332
2014-09-24,72.77,108.71000000000002,164.766
2014-09-25,71.98,99.52750000000002,156.63733333333332
2014-09-26,180.54,115.73000000000002,155.63933333333333
2014-09-27,,99.31000000000003,155.63933333333333
2014-09-28,,108.43000000000002,155.63933333333333
2014-09-29,61.54,104.68666666666668,146.72266666666664
2014-09-30,70.63,104.23666666666668,138.47066666666666
2014-10-01,206.4,112.85666666666668,139.56733333333332
2014-10-02,90.11,107.17000000000002,132.95066666666668
2014-10-03,90.36,103.80800000000002,126.764
2014-10-04,,114.37500000000001,126.764
2014-10-05,,128.9566666666667,126.764
2014-10-06,89.31,89.92666666666669,127.82533333333332
2014-10-07,69.65,83.10666666666668,120.25533333333333
2014-10-08,181.25,113.40333333333335,120.11599999999999
2014-10-09,181.55,130.44000000000003,120.14133333333334
2014-10-10,82.04,120.76000000000002,113.43266666666666
2014-10-11,,128.6225,113.43266666666666
2014-10-12,,148.28,113.43266666666666
2014-10-13,183.75,149.11333333333334,113.58866666666667
2014-10-14,70.4,112.06333333333335,113.48533333333334
2014-10-15,82.19,112.11333333333334,114.11333333333333
2014-10-16,85.27,105.40250000000002,114.99933333333334
2014-10-17,70.74,98.47,107.67933333333332
2014-10-18,,77.15,107.67933333333332
2014-10-19,,79.4,107.67933333333332
2014-10-20,189.65,115.22000000000003,116.22
2014-10-21,191.88,150.7566666666667,124.30333333333334
2014-10-22,82.89,154.8066666666667,116.06933333333333
2014-10-23,73.06,134.37,114.93266666666666
2014-10-24,194.11,146.31800000000004,121.84933333333333
2014-10-25,,135.48500000000004,121.84933333333333
2014-10-26,,116.68666666666672,121.84933333333333
2014-10-27,67.84,111.67000000000003,120.41799999999999
2014-10-28,74.41,112.12000000000002,120.73533333333333
2014-10-29,90.07,77.44000000000001,114.65666666666668
2014-10-30,200.44,108.19000000000001,115.916
2014-10-31,201.76,126.904,123.89733333333334
2014-11-01,,141.67,123.89733333333334
2014-11-02,,164.09,123.89733333333334
2014-11-03,91.88,164.69333333333336,117.77266666666667
2014-11-04,69.91,121.18333333333335,117.74
2014-11-05,77.15,79.64666666666669,117.404
2014-11-06,99.75,84.67250000000001,118.36933333333333
2014-11-07,98.64,87.46600000000001,120.22933333333334
2014-11-08,,86.36250000000001,120.22933333333334
2014-11-09,,91.84666666666669,120.22933333333334
2014-11-10,95.79,98.06000000000002,113.972
2014-11-11,202.33,132.25333333333336,114.66866666666667
2014-11-12,77.84,125.32000000000004,114.33200000000001
2014-11-13,91.58,116.88500000000002,115.56666666666666
2014-11-14,222.09,137.92600000000002,117.432
2014-11-15,,148.46000000000004,117.432
2014-11-16,,130.50333333333336,117.432
2014-11-17,93.06,135.57666666666668,119.11333333333333
2014-11-18,93.58,136.24333333333337,120.39133333333332
2014-11-19,95.94,94.19333333333334,120.78266666666667
2014-11-20,79.89,90.6175,112.74600000000001
2014-11-21,200.37,112.56800000000001,112.65333333333334
2014-11-22,,117.44500000000001,112.65333333333334
2014-11-23,,125.40000000000002,112.65333333333334
2014-11-24,200.6,160.2866666666667,119.90133333333333
2014-11-25,93.49,164.82000000000002,121.47333333333333
2014-11-26,82.34,125.47666666666667,121.81933333333333
2014-11-27,,125.47666666666667,123.39571428571428
2014-11-28,202.41,144.71,130.80785714285713
2014-11-29,,126.08000000000003,130.80785714285713
2014-11-30,,142.37500000000003,130.80785714285713
2014-12-01,70.64,136.52500000000003,129.01142857142858
2014-12-02,84.12,119.05666666666669,120.56785714285715
2014-12-03,90.06,81.60666666666668,121.4407142857143
2014-12-04,203.22,112.01000000000002,129.41500000000002
2014-12-05,84.58,106.52400000000003,119.59285714285714
2014-12-06,,115.49500000000003,119.59285714285714
2014-12-07,,125.95333333333338,119.59285714285714
2014-12-08,80.52,122.77333333333335,118.69714285714285
2014-12-09,229.86,131.65333333333334,128.4314285714286
2014-12-10,77.5,129.29333333333338,127.11428571428573
2014-12-11,78.33,116.55250000000002,127.00285714285714
2014-12-12,79.04,109.05000000000003,118.33642857142857
2014-12-13,,116.18250000000003,118.33642857142857
2014-12-14,,78.29000000000003,118.33642857142857
2014-12-15,82.77,80.04666666666668,109.92
2014-12-16,201.68,121.16333333333336,117.64785714285715
2014-12-17,72.27,118.90666666666668,116.92857142857143
2014-12-18,80.48,109.30000000000001,114.49866666666667
2014-12-19,234.1,134.26000000000002,116.61133333333333
2014-12-20,,147.13250000000002,116.61133333333333
2014-12-21,,128.95000000000002,116.61133333333333
2014-12-22,77.65,130.74333333333337,117.07866666666668
2014-12-23,78.41,130.05333333333337,116.69800000000001
2014-12-24,77.44,77.83333333333336,115.85666666666665
2014-12-25,,77.83333333333336,109.61642857142856
2014-12-26,73.59,76.77250000000001,108.83142857142857
2014-12-27,,76.48,108.83142857142857
2014-12-28,,75.51500000000001,108.83142857142857
2014-12-29,85.96,79.77500000000003,109.22000000000001
2014-12-30,75.38,78.31000000000002,98.18571428571428
2014-12-31,75.7,79.01333333333335,98.05714285714285
2015-01-01,,79.01333333333335,99.57461538461538
2015-01-02,84.65,80.42250000000001,100.00615384615384
2015-01-03,,78.5766666666667,100.00615384615384
2015-01-04,,80.17500000000004,100.00615384615384
2015-01-05,84.22,84.43500000000003,100.11769230769231
2015-01-06,83.28,84.05000000000003,91.01
2015-01-07,72.64,80.04666666666668,91.03846153846153
2015-01-08,218.86,114.75000000000001,101.68307692307692
2015-01-09,220.62,135.92400000000004,100.64615384615385
2015-01-10,,148.85000000000002,100.64615384615385
2015-01-11,,170.7066666666667,100.64615384615385
2015-01-12,222.04,220.5066666666667,111.75307692307692
2015-01-13,222.44,221.70000000000002,122.8323076923077
2015-01-14,225.44,223.3066666666667,134.21692307692308
2015-01-15,227.27,224.2975,140.86357142857145
2015-01-16,228.17,225.07200000000003,151.905
2015-01-17,,225.83000000000004,151.905
2015-01-18,,226.96000000000004,151.905
2015-01-19,,227.72000000000008,156.9776923076923
2015-01-20,226.11,227.14000000000004,168.5723076923077
2015-01-21,225.83,225.97000000000003,180.12076923076924
2015-01-22,228.82,226.92000000000004,183.59928571428574
2015-01-23,227.86,227.15500000000003,193.82857142857145
2015-01-24,,227.15500000000003,193.82857142857145
2015-01-25,,227.50333333333336,193.82857142857145
2015-01-26,230.11,228.93000000000004,204.2492857142857
2015-01-27,229.29,229.0866666666667,214.67857142857142
2015-01-28,227.31,228.90333333333334,225.72642857142856
2015-01-29,229.52,229.05750000000003,226.48785714285714
2015-01-30,226.05,228.45600000000005,226.8757142857143
2015-01-31,,228.04250000000005,226.8757142857143
2015-02-01,,227.6266666666667,226.8757142857143
2015-02-02,226.38,227.3166666666667,227.18571428571428
2015-02-03,228.39,226.94000000000003,227.6107142857143
2015-02-04,228.16,227.64333333333335,227.805
2015-02-05,230.48,228.3525,228.03428571428572
2015-02-06,223.7,227.42199999999997,227.715
2015-02-07,,227.68249999999998,227.715
2015-02-08,,227.44666666666663,227.715
2015-02-09,222.13,225.4366666666667,227.3426666666667
2015-02-10,224.3,223.37666666666667,227.222
2015-02-11,223.8,223.41000000000005,227.08666666666667
2015-02-12,227.99,224.55500000000004,227.03133333333332
2015-02-13,226.69,224.98200000000003,226.95333333333332
2015-02-14,,225.69500000000002,226.95333333333332
2015-02-15,,226.16,226.95333333333332
2015-02-16,,227.34000000000003,226.72785714285715
2015-02-17,226.21,226.45000000000005,226.50785714285715
2015-02-18,227.96,227.08500000000004,226.55428571428573
2015-02-19,223.55,225.90666666666667,226.12785714285715
2015-02-20,226.56,226.07000000000002,226.16428571428574
2015-02-21,,226.07000000000002,226.16428571428574
2015-02-22,,226.02333333333334,226.16428571428574
2015-02-23,228.48,226.1966666666667,226.31428571428572
2015-02-24,223.17,226.07000000000002,225.9414285714286
2015-02-25,222.38,224.67666666666665,225.52857142857144
2015-02-26,220.34,223.5925,224.80428571428573
2015-02-27,222.43,223.35999999999999,224.7135714285714
2015-02-28,,222.07999999999998,224.7135714285714
2015-03-01,,221.71666666666667,224.7135714285714
2015-03-02,225.16,222.64333333333335,224.93
2015-03-03,84.35,177.31333333333336,214.93357142857144
2015-03-04,84.83,131.4466666666667,205.00714285714284
2015-03-05,226.19,155.13250000000002,204.87857142857143
2015-03-06,79.53,140.012,194.36714285714285
2015-03-07,,118.72500000000001,194.36714285714285
2015-03-08,,130.18333333333337,194.36714285714285
2015-03-09,77.02,127.58000000000003,186.54399999999998
2015-03-10,223.5,126.68333333333335,186.36333333333332
2015-03-11,81.24,127.25333333333337,176.582
2015-03-12,76.26,114.50500000000002,166.76266666666663
2015-03-13,76.23,106.85000000000002,156.74066666666664
2015-03-14,,114.30750000000002,156.74066666666664
2015-03-15,,77.91000000000003,156.74066666666664
2015-03-16,83.65,78.71333333333335,147.08533333333332
2015-03-17,77.43,79.10333333333335,137.36933333333334
2015-03-18,83.29,81.45666666666669,128.09666666666666
2015-03-19,83.95,82.08000000000001,119.00399999999999
2015-03-20,85.38,82.74000000000001,109.86733333333333
2015-03-21,,82.51250000000002,109.86733333333333
2015-03-22,,84.20666666666669,109.86733333333333
2015-03-23,239.85,136.39333333333335,110.84666666666666
2015-03-24,79.66,134.96333333333337,110.534
2015-03-25,83.45,134.32000000000002,110.44200000000001
2015-03-26,82.99,121.48750000000001,100.89533333333334
2015-03-27,82.38,113.66600000000001,101.08533333333334
2015-03-28,,82.12,101.08533333333334
2015-03-29,,82.94000000000001,101.08533333333334
2015-03-30,82.7,82.69000000000001,101.464
2015-03-31,86.77,83.95000000000002,92.34866666666667
2015-04-01,227.12,132.1966666666667,102.07400000000001
2015-04-02,84.58,120.29250000000002,102.62866666666667
2015-04-03,,120.29250000000002,104.51428571428572
2015-04-04,,132.82333333333335,104.51428571428572
2015-04-05,,155.85000000000002,104.51428571428572
2015-04-06,84.21,84.39500000000002,104.55428571428571
2015-04-07,84.115,84.16250000000002,105.03178571428573
2015-04-08,84.36,84.22833333333335,105.1082142857143
2015-04-09,88.47,85.28875000000001,105.43107142857143
2015-04-10,84.66,85.16300000000001,105.37964285714285
2015-04-11,,85.40125000000002,105.37964285714285
2015-04-12,,85.83000000000003,105.37964285714285
2015-04-13,221.86,131.66333333333336,104.09464285714286
2015-04-14,223.02,176.51333333333335,114.33464285714285
2015-04-15,221.58,222.15333333333334,124.20107142857144
2015-04-16,223.31,222.44250000000002,134.22392857142856
2015-04-17,222.46,222.446,144.22964285714286
2015-04-18,,222.5925,144.22964285714286
2015-04-19,,222.45000000000002,144.22964285714286
2015-04-20,223.13,222.9666666666667,154.26035714285715
2015-04-21,225.15,223.58,164.14464285714286
2015-04-22,226.78,225.02,164.12035714285713
2015-04-23,227.75,225.70250000000001,174.34678571428572
2015-04-24,227.01,225.964,177.8576666666667
2015-04-25,,226.67249999999999,177.8576666666667
2015-04-26,,227.17999999999998,177.8576666666667
2015-04-27,228.03,227.5966666666667,187.44566666666668
2015-04-28,229.5,228.18000000000004,197.13799999999998
2015-04-29,224.82,227.45000000000005,206.502
2015-04-30,221.95,226.07500000000002,215.4006666666667
2015-05-01,224.63,225.786,224.732
2015-05-02,,225.22500000000002,224.732
2015-05-03,,223.80000000000004,224.732
2015-05-04,225.86,224.14666666666668,224.99866666666668
2015-05-05,219.32,223.27,224.752
2015-05-06,219.86,221.68000000000004,224.63733333333332
2015-05-07,224.19,222.3075,224.696
